,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Stacy Hawkins,P,18,19,36,0.648,0.590,0.545,0.428,0.557,0.124,0.946,0.383,0.944,Florida,,,Education: Wants to major in sociology,,,,,,#N/A,,Stacy Hawkins-Florida-2060
2018,Mike Walls,P,18,19,37,0.181,0.256,0.276,0.435,0.354,0.840,0.186,0.381,0.078,Mississippi,,,,,,,,,#N/A,,Mike Walls-Mississippi-2060
2019,Byron Irvin,P,18,19,38,0.498,0.336,0.911,0.307,0.203,0.328,0.514,0.295,0.789,South Carolina,,,Playing Time: Wants the chance to win a national award,,,,,,#N/A,,Byron Irvin-South Carolina-2060
2020,Donovan Parke,QB,18,13,34,0.345,0.923,0.804,0.778,0.995,0.403,0.650,0.911,0.428,Texas,,,ProPotential: Has dreams of eventually becoming a first-round pick.,,,,,,#N/A,,Donovan Parke-Texas-2060
2021,Rodney Peoples,K,18,18,32,0.782,0.444,0.352,0.211,0.857,0.827,0.856,0.451,0.560,California,,,,,,,,,#N/A,,Rodney Peoples-California-2060
2022,Luke Franklin,K,18,18,32,0.098,0.904,0.935,0.752,0.041,0.972,0.198,0.246,0.663,Montana,,,Prestige: Wants to help increase a team's prestige,,,,,,#N/A,,Luke Franklin-Montana-2060
2023,Tori Trotter,P,18,18,34,0.377,0.753,0.212,0.845,0.651,0.859,0.981,0.756,0.797,Ohio,,,Education: Wants to go to a private school,,,,,,#N/A,,Tori Trotter-Ohio-2060
2024,Larry Uluave,P,18,18,34,0.678,0.800,0.414,0.996,0.798,0.750,0.819,0.985,0.885,Tennessee,,,Coach: Wants to play for a coach with a personal connection to their school,,,,,,#N/A,,Larry Uluave-Tennessee-2060
2025,Matthew Jones,K,18,18,34,0.328,0.829,0.502,0.855,0.094,0.836,0.866,0.200,0.591,Wyoming,,,,,,,,,#N/A,,Matthew Jones-Wyoming-2060
2026,Andrew Jones,K,18,18,34,0.864,0.732,0.577,0.371,0.226,0.651,0.973,0.190,0.968,Texas,,,Education: Wants to go to a private school,,,,,,#N/A,,Andrew Jones-Texas-2060
2027,Brian Williams,K,18,18,35,0.712,0.428,0.003,0.875,0.620,0.272,0.346,0.485,0.038,Maryland,,,,,,,,,#N/A,,Brian Williams-Maryland-2060
2028,Trent Hensley,K,18,18,33,0.018,0.264,0.111,0.502,0.861,0.083,0.440,0.673,0.723,Kentucky,Northwestern,,,,,,,,#N/A,,Trent Hensley-Kentucky-2060
2029,Domonique Stone-Davis,K,18,18,34,0.208,0.093,0.249,0.966,0.417,0.607,0.047,0.372,0.192,Georgia,,,Coach: Wants to play for a coach with a personal connection to their school,,,,,,#N/A,,Domonique Stone-Davis-Georgia-2060
2030,Gunner Golden,P,18,18,37,0.719,0.623,0.837,0.027,0.900,0.015,0.227,0.330,0.766,Ohio,,,,,,,,,#N/A,,Gunner Golden-Ohio-2060
2031,Austin Martin,P,18,18,37,0.845,0.147,0.817,0.925,0.329,0.350,0.930,0.611,0.010,Georgia,,,Education: Wants to major in business,,,,,,#N/A,,Austin Martin-Georgia-2060
2032,Aaron Forrest,K,18,17,33,0.296,0.967,0.292,0.776,0.185,0.676,0.702,0.923,0.573,Maryland,,,,,,,,,#N/A,,Aaron Forrest-Maryland-2060
2033,Jeremy Salmon,K,18,17,34,0.604,0.460,0.527,0.792,0.361,0.514,0.768,0.943,0.900,Arizona,,,Campus: Wants to attend a school with a beautiful campus,,,,,,#N/A,,Jeremy Salmon-Arizona-2060
2034,Davante Giordano,K,18,17,31,0.305,0.659,0.680,0.038,0.893,0.611,0.534,0.764,0.850,Kansas,,,,,,,,,#N/A,,Davante Giordano-Kansas-2060
2035,Cannon McCormick,K,18,17,32,0.209,0.420,0.222,0.234,0.386,0.795,0.986,0.272,0.676,Missouri,,,Education: Wants to major in economics,,,,,,#N/A,,Cannon McCormick-Missouri-2060
2036,Ian Tafua,K,18,17,35,0.522,0.680,0.038,0.757,0.749,0.535,0.097,0.882,0.497,Georgia,,,,,,,,,#N/A,,Ian Tafua-Georgia-2060
2037,Nicholas Turner,K,18,17,35,0.651,0.779,0.645,0.034,0.960,0.771,0.359,0.127,0.123,South Carolina,,,ProPotential: Wants to play for a coach who has produced a lot of pros at his position.,,,,,,#N/A,,Nicholas Turner-South Carolina-2060
2038,Jake Judkins,K,18,17,35,0.565,0.253,0.283,0.486,0.494,0.505,0.987,0.321,0.051,California,,,Education: Wants to go to a public school,,,,,,#N/A,,Jake Judkins-California-2060
2039,Joe Carr,K,18,17,33,0.045,0.729,0.572,0.333,0.815,0.945,0.028,0.192,0.488,California,,,,,,,,,#N/A,,Joe Carr-California-2060
2040,Adrian Taylor,P,18,17,35,0.874,0.582,0.739,0.224,0.599,0.855,0.838,0.596,0.236,Florida,,,,,,,,,#N/A,,Adrian Taylor-Florida-2060
2041,Chris Collins,P,18,17,31,0.363,0.857,0.283,0.636,0.598,0.870,0.401,0.662,0.318,Georgia,,,,,,,,,#N/A,,Chris Collins-Georgia-2060
2042,Jason McMillin,P,18,17,32,0.954,0.179,0.668,0.791,0.200,0.335,0.665,0.357,0.423,Louisiana,,,Location: Wants to play as many games in his home state as possible.,,,,,,#N/A,,Jason McMillin-Louisiana-2060
2043,Michael Walker,P,18,17,32,0.283,0.971,0.649,0.296,0.310,0.573,0.746,0.423,0.209,Florida,Arkansas,,,,,,,,#N/A,,Michael Walker-Florida-2060
2044,Maurice Knight,P,18,17,34,0.485,0.087,0.063,0.389,0.075,0.849,0.386,0.384,0.858,Nevada,,,,,,,,,#N/A,,Maurice Knight-Nevada-2060
2045,Stan Reyes,P,18,17,33,0.949,0.158,0.648,0.577,0.798,0.943,0.282,0.605,0.389,Indiana,,,"Location: Has family in Ohio, and wants them to see one of his games.",,,,,,#N/A,,Stan Reyes-Indiana-2060
2046,Matt Carter,K,18,16,32,0.697,0.480,0.138,0.783,0.921,0.444,0.876,0.073,0.976,Oklahoma,,,Tradition: Wants to play for a team with a long football history,,,,,,#N/A,,Matt Carter-Oklahoma-2060
2047,T.J. Alexander,K,18,16,32,0.207,0.614,0.997,0.753,0.599,0.687,0.579,0.605,0.381,South Carolina,,,Playing Time: Wants the chance to win a national award,,,,,,#N/A,,T.J. Alexander-South Carolina-2060
2048,Michael Hill,P,18,16,33,0.205,0.569,0.792,0.414,0.053,0.074,0.871,0.922,0.330,Missouri,,,Campus: Would prefer to attend a school with a larger student body population,,,,,,#N/A,,Michael Hill-Missouri-2060
2049,Brent Hawkins,P,18,16,32,0.965,0.404,0.332,0.472,0.561,0.498,0.030,0.541,0.377,Arizona,,,"Location: Has family in Montana, and wants them to see one of his games.",,,,,,#N/A,,Brent Hawkins-Arizona-2060
2050,Justin Harris,K,18,15,29,0.129,0.544,0.057,0.585,0.030,0.650,0.028,0.730,0.289,Florida,Troy,,,,,,,,#N/A,,Justin Harris-Florida-2060
2051,Austin Brewster,K,18,11,25,0.736,0.559,0.178,0.024,0.539,0.561,0.485,0.753,0.703,Michigan,,,,,,,,,#N/A,,Austin Brewster-Michigan-2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
,,,,,,,,,,,,,,,,,,,,,,,,,,--2060
